Scan,16NAVY08_2_plasma.mzML,16NAVY06_1_plasma.mzML,16NAVY08_5_plasma.mzML,394_Plasma.mzML,16NAVY08_9_plasma.mzML,16NAVY12_2_plasma.mzML,16NAVY14_9_plasma.mzML,16NAVY14_18_plasma.mzML,16NAVY06_2_plasma.mzML,326_Plasma.mzML,16NAVY14_1_plasma.mzML,16NAVY14_3_plasma.mzML,18NAVY28_7_plasma.mzML,16NAVY11_6_plasma.mzML,18NAVY28_1_plasma.mzML,16NAVY10_20_plasma.mzML,15NAVY01_1_plasma.mzML,513_Plasma.mzML,16NAVY14_2_plasma.mzML,16NAVY10_14_plasma.mzML,16NAVY06_7_plasma.mzML,16NAVY12_1_plasma.mzML,18NAVY28_10_plasma.mzML,16NAVY12_10_plasma.mzML,16NAVY06_12_plasma.mzML,494_Plasma.mzML,16NAVY11_5_plasma.mzML,16NAVY14_14_plasma.mzML,16NAVY10_15_plasma.mzML,16NAVY14_15_plasma.mzML,366_Plasma.mzML,358_Plasma_20191118040504.mzML,16NAVY10_10_plasma.mzML,16NAVY06_13_plasma.mzML,16NAVY14_8_plasma.mzML,16NAVY10_13_plasma.mzML,16NAVY14_17_plasma.mzML,16NAVY06_16_plasma.mzML,432_Plasma.mzML,487_Plasma.mzML,16NAVY10_1_plasma.mzML,16NAVY11_10_plasma.mzML,17NAVY22_17_plasma.mzML,15NAVY01_2_plasma.mzML,17NAVY22_4_plasma.mzML,16NAVY06_15_plasma.mzML,16NAVY11_8_plasma.mzML,16NAVY10_17_plasma.mzML,16NAVY10_12_plasma.mzML,17NAVY22_15_plasma.mzML,16NAVY06_14_plasma.mzML,16NAVY11_7_plasma.mzML,16NAVY10_9_plasma.mzML,16NAVY06_8_plasma.mzML,16NAVY11_4_plasma.mzML,16NAVY08_10_plasma.mzML,16NAVY10_6_plasma.mzML,16NAVY08_6_plasma.mzML,16NAVY04_14_plasma.mzML,18NAVY28_4_plasma.mzML,17NAVY22_10_plasma.mzML,18NAVY28_15_plasma.mzML,16NAVY12_4_plasma.mzML,18NAVY28_11_plasma.mzML,17NAVY22_2_plasma.mzML,16NAVY14_13_plasma.mzML,17NAVY22_16_plasma.mzML,428_Plasma.mzML,15NAVY01_10_plasma.mzML,16NAVY10_3_plasma.mzML,17NAVY22_1_plasma.mzML,17NAVY22_8_plasma.mzML,364_Plasma_20191118044522.mzML,412_Plasma.mzML,16NAVY08_20_plasma.mzML,16NAVY10_8_plasma.mzML,15NAVY01_6_plasma.mzML,16NAVY06_17_plasma.mzML,16NAVY08_8_plasma.mzML,16NAVY14_20_plasma.mzML,16NAVY08_3_plasma.mzML,18NAVY28_3_plasma.mzML,16NAVY06_19_plasma.mzML,17NAVY22_14_plasma.mzML,346_Plasma_20191118022730.mzML,16NAVY06_10_plasma.mzML,16NAVY10_4_plasma.mzML,16NAVY06_11_plasma.mzML,16NAVY11_20_plasma.mzML,15NAVY01_9_plasma.mzML,16NAVY14_12_plasma.mzML,400_Plasma.mzML,16NAVY14_7_plasma.mzML,16NAVY11_17_plasma.mzML,15NAVY01_8_plasma.mzML,16NAVY06_5_plasma.mzML,18NAVY28_17_plasma.mzML,17NAVY22_5_plasma.mzML,16NAVY08_4_plasma.mzML,18NAVY28_14_plasma.mzML,16NAVY11_14_plasma.mzML,16NAVY11_13_plasma.mzML,16NAVY11_3_plasma.mzML,18NAVY28_5_plasma.mzML,17NAVY22_6_plasma.mzML,16NAVY11_11_plasma.mzML,338_Plasma.mzML,16NAVY10_5_plasma.mzML,372_Plasma.mzML,16NAVY14_4_plasma.mzML,18NAVY28_12_plasma.mzML,16NAVY14_6_plasma.mzML,16NAVY14_10_plasma.mzML,470_Plasma.mzML,382_Plasma_20191118052912.mzML,16NAVY10_7_plasma.mzML,16NAVY08_11_plasma.mzML,16NAVY06_18_plasma.mzML,500_Plasma.mzML,16NAVY10_2_plasma.mzML,354_Plasma_20191118032114.mzML,16NAVY14_5_plasma.mzML,15NAVY01_4_plasma.mzML,18NAVY28_18_plasma.mzML,18NAVY28_20_plasma.mzML,17NAVY22_9_plasma.mzML,16NAVY11_12_plasma.mzML,15NAVY01_3_plasma.mzML,16NAVY10_18_plasma.mzML,16NAVY06_20_plasma.mzML,16NAVY06_4_plasma.mzML,16NAVY06_9_plasma.mzML,18NAVY28_16_plasma.mzML,18NAVY28_2_plasma.mzML,16NAVY10_11_plasma.mzML,16NAVY11_2_plasma.mzML,17NAVY22_11_plasma.mzML,16NAVY08_7_plasma.mzML,16NAVY14_11_plasma.mzML,16NAVY11_9_plasma.mzML,16NAVY11_1_plasma.mzML,16NAVY12_3_plasma.mzML,17NAVY22_7_plasma.mzML,16NAVY06_6_plasma.mzML
63334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868480,0,0,0,0,0,0,0,0,2676180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717540,0,0,0,0,0,0,0,422640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173119,0,0,0,0,0,0,0,0,218244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,0,0,0,537148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235816,0,0,0,0,0,0,504880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806263,0,0,0,0,644942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85441,342059,0,0,0,0,0,0,0,0,0,0,0,0,314155,258588,370746,379930,0,0,0,0,0,0,0,0,0,0,329752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405261,305762,0,0,0,0,366613,0,0,0,0,0,0,229660,0,0,0,216356,0,0,0,0,0,0,0,0,0,452581,0,0,0,0,0,0,0,0,0,304145,0,0,0,0,0,0,315569,175135,341442,0,0,0,0,430166,258514,0,0,0,0,0,0,0,0,136992,0,0,0,0,0,0,0,200807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263565,0,243464,0,0,0,0,0,0,0,0,352765,0,344516,0
54467,2335480,507798,608255,859674,2008540,1656910,1011040,683454,2583940,2036100,3190360,2044390,1657150,725001,3689960,2481250,3760660,1281380,2575550,168231,410482,1757160,2115060,0,3086550,963686,3065410,2301550,2617260,322833,1016210,902846,2412220,2273700,402659,1539220,2337620,283652,1363620,804794,1889650,0,3349210,4321590,1766640,1091860,958417,2007680,2504290,1607070,1871030,3409850,2087300,2144560,795377,2131340,1319480,1005990,2527370,1843230,3255630,4273420,2094360,1664360,1130220,2888970,2888550,2306940,641405,1687000,1265780,2037430,2736570,999154,197784,754044,3308000,2005680,2945380,2616700,0,2926790,221331,2525460,795738,802171,1478930,4347680,1983820,4052550,2285670,653940,1677850,167833,2877430,248815,1645390,3175940,2008190,2422310,1996460,3068210,1161680,3796950,2353080,1821140,864299,2474770,1385390,3878010,1872840,2800120,893050,1984590,840904,1778700,3299520,2648080,1429920,1780970,715592,2331660,3041670,1805950,1945300,2343870,1746030,7684850,2454840,3833640,1153340,2488100,3175800,1842180,3544520,3600100,301465,857233,1982430,1299250,1327570,603931,2515330,177300
62911,0,0,0,1146580,0,0,0,0,0,812500,0,0,0,0,0,0,0,1280430,0,0,0,0,0,0,0,1028500,0,0,0,0,0,0,0,0,0,0,0,0,0,916332,0,0,0,0,0,0,234745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985947,0,0,0,0,0,650902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677710,0,0,0,0,1149660,848705,0,0,0,1047310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33536,0,75482.4,0,0,90482.5,0,0,81758.9,0,0,0,0,0,51449.5,0,0,122087,0,0,0,0,87635.4,0,0,100382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88635.2,0,0,0,0,0,0,67066.4,0,0,111458,64685.8,0,0,0,0,0,0,0,109337,106320,0,0,123458,0,0,0,0,0,0,0,63518.9,79715.5,0,0,0,0,0,0,0,121915,0,0,0,0,0,0,62887.4,0,0,0,0,0,85955.9,0,106634,0,0,0,65067.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133704,0,0,0,0,0,0,0,0,0,0,0,0,92343.6,0,0,0,194710,0,0,0,0
65297,259712,0,437385,0,338445,0,307959,0,0,0,0,0,372646,340434,526622,0,0,0,0,0,210766,0,491374,0,0,0,0,0,0,349963,0,0,0,0,0,0,0,0,0,0,0,0,0,194830,0,258781,841350,0,0,574411,219491,0,0,0,232204,258298,0,243919,0,221307,0,0,267274,0,0,0,1090380,0,0,0,0,0,0,0,289258,0,0,0,0,0,451396,224683,0,0,0,0,0,0,198085,0,0,0,0,284134,0,0,203920,0,0,0,241550,763620,0,327461,0,239148,0,0,0,0,0,0,316060,0,0,0,0,0,0,232689,0,396456,0,0,226218,0,289202,0,0,297881,174453,0,264342,0,0,0,0,468022,689891,332426,0,282016,0,0
33585,0,0,0,0,319052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242458,0,0,0,0,0,326848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223617,0,0,0,0,0,0
64763,0,106146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195101,0,0,0,0,0,0,0,0,0,0,0,0,0,911823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140363,0,0,0
14095,0,0,0,662658,1057330,85265.2,0,891946,889119,0,318454,517416,703406,723427,747930,181743,477527,0,0,176536,0,163564,985624,0,0,1458530,1379550,0,0,0,0,0,1131930,0,0,105640,0,0,0,1708988,0,0,748838,0,1101357,0,0,0,313637,806786,327424,1559208,0,267635,868135,956427,227613,1135560,0,0,715586,606883,0,431767,138434,1325700,0,0,850497,0,919888,0,0,0,0,357353,0,0,631592.7,1335947,923928,642092,0,983214,1308630,0,0,280244,439135,0,0,0,0,0,0,0,1378417,814471,0,479078,0,0,378702,84012.2,0,0,756616,474801,0,0,440114,620996,0,0,0,851548,477875,200536,523766,284200,0,712311,488015,1326188,869141,238928,0,0,134563,610095,239301,0,750842,786430,0,1042999,159884,731122,0,0,107566,190605,439696,119482
14614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133255,0,0,215934,0,0,0,0,115637,0,0,0,0,0,0,0,0,85182.3,0,0,0,0,0,0,0,83785.9,0,0,0,0,0,0,0,115936,0,0,0,0,0,0,0,0,0,0,0,98306.4,0,0,0,0,107526,0,0,0,0,100344,0,0,90748,140812,0,0,204255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130904,0,0,93601.8,0,0,0,0,253283,0,0,0,0,188636,0,0,0
43079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652407,0,0,0,0,0,0,0,0,0,0,212349,0,0,0,0,220445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212110,146340,0,0,1021980,0,0,0,0,256983,0,236626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222210,155212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140969,0,0,0,0,212955,0,0,0,0,0,327036,307503,0,0,0,348551,0,0,0,0,0,0,0,0,0,0
19003,0,0,0,569401,0,0,0,0,0,0,0,0,0,0,0,0,0,477625,0,0,0,0,0,0,0,0,0,0,0,0,813439,795881,0,0,0,0,0,0,554014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586810,0,0,0,0,606940,0,0,0,0,0,0,0,0,0,0,0,928883,0,0,0,0,0,0,582592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741609,0,0,0,669738,0,699902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,682622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532517,0,0,0,0,0,0,0,0,0,863685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853505,0,0,0,0,0,0,0,0,0,0,0,0,728968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697514,0,794242,0,0,0,672922,0,0,0,0,0,0,0,0
1274,181144,245649.3,0,0,0,0,0,93536.5,123058,0,82485.2,0,0,0,116054,69356.1,131193,546706,112036,125318,1712607,402695,0,0,165928,0,0,154641,77375.7,101125,0,0,0,246631,89625.8,0,181188.6,100219,0,0,0,0,0,0,0,0,0,94535.8,0,0,277628.6,0,78084.5,300246,0,108905,0,810568,0,0,128211,0,0,0,0,78037.2,1177370,0,0,0,0,89661.6,0,0,110169,75725.9,0,149537.1,157876,169017,210632.1,0,84223,0,0,131741,90497.8,875658,198471,0,0,0,0,0,278631,167891,75804,0,309424.8,0,0,0,0,0,0,0,0,0,0,128773,0,0,92787.2,0,0,74800.1,0,82312.2,0,0,0,0,587611,0,0,0,0,0,0,421701,402734.2,288095,0,0,86089.4,0,0,2922728.4,125374.4,0,0,0,72974.4,98291.2
30174,0,0,0,32816200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21628600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24677700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19810500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92916,0,0,0,0,0,0,0,0,0,0,0,0,0,109418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399494,0,0,0,0,0,0,0,117689,0,0,0
97706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200890.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64046.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81746.9,0,0
9232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243258,0,0,0,0,0,177113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62785,0,0,1790490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743530,0,0,0,0,0,0,0,0,0,0,0,1441390,0,0,0,0,1073230,2177980,1726640,0,0,0,0,1460650,0,0,931403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932574,0,0,0,0,1283480,0,0,0,1492460,0,0,0,0,1311910,0,0,0,0,0,0,0,0,0,0,0,0,1210050,0,0,962257,0,0,0,0,0,0,0,0,1342420,0,0,0,0,0,1117330,0,0,511949,0,0,1459460,0,0,0,1386180,0,0,0,0,1210870,0,0,784765
29172,0,0,0,0,74616.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120833,0,0,118974,0,198883,0,0,0,0,0,0,0,0,0,0,0,165653,0,87779,0,326035,124480,85844.9,0,166814,0,0,0,1044750,0,0,0,0,0,115539,0,0,0,0,0,0,0,0,0,83834.4,0,0,0,0,0,0,0,0,0,0,0,0,0,129097,0,0,0,0,0,0,70628.9,0,0,172118,0,0,119378,83011.3,0,0,0,0,0,0,0,0,0,93861.8,0,0,116545,0,0,0,105266,0,0,221027,0,0,67076,54507.7,521035,0,0,0,772868,0,0,95852,99425.3,0,0,0,134590,0,0,0,0
49667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64643900,0,0,0,0,0,11408400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,0,0,0,0,0,0,0,0,0,0,0,2237010,0,0,0,798161,0,0,0,1538600,0,0,0,0,0,0,0,0,0,1252930,0,0,2967280,0,0,0,0,0,0,0,0,0,0,567886,0,0,0,0,0,1387600,0,0,0,0,0,0,0,0,0,0,1100540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470268,1780320,0,0,0,0,0,0,0,0,0,0,1145880,0,0,0,0,0,0,0,0,0,0,0,827518,0,0,0,0,0,0,0,0,0,0,0,1360370,0,0,0,0,0,0,1145890,0,537392,0,0,0,584980,0,0,0,0,0,0,2030790,0,0,0,0,0,0,0,0,0,732495,0
1599,0,0,0,0,0,0,0,0,0,0,137928,152275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68239.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,0,0,0,0,280258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142090,0,0,0,0,0,0,72998.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74395.3,0,0,0,0,323588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118798,0,0
5583,166286,0,0,0,410112,210826,0,0,345317,0,426888,633456,0,0,0,0,0,0,285245,0,385136,0,98215.7,0,303270,0,211332,0,0,326928,0,0,345880,0,521230,0,0,339191,0,0,213296,0,0,0,280875,0,0,0,0,0,0,569599,0,397287,179221,431518,104599,499240,0,0,427877,278536,0,467555,0,0,535014,0,0,0,0,0,0,0,0,140329,0,0,285623,0,301530,801378,90443,0,0,454430,0,247322,0,0,0,0,147382,316979,0,0,0,292736,0,0,0,343826,0,0,0,0,0,129844,0,0,0,87051,162725,0,0,0,187288,0,0,0,0,0,202853,0,0,0,158871,0,0,460973,0,289842,259005,0,686091,0,0,271549,225530,0,148024,0,0,257249
69561,0,0,0,913162,0,0,0,0,0,0,0,0,0,0,0,0,411568,0,0,0,0,0,696083,0,0,0,621496,0,0,0,0,0,0,0,0,592400,0,573295,0,2057330,0,0,0,0,0,0,0,0,0,0,0,1036360,0,0,770136,0,0,0,0,0,0,630174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710809,0,799881,0,0,0,0,0,0,0,0,0,0,767766,0,0,0,0,722607,0,931816,0,0,1046630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188983,0,0,0,0
